action: AIR[$r1],action: AIR[$r2],action: AIR[$r3],action: AIR[$r4],action: AIR[$r5],action: AIR[$r6],states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6]
0.0,0.0,4.514590349316813,0.0,0.0,0.0,24.085671776056,24.09191750090918,23.249142379325246,23.992952967093988,24.204917082292383,23.558757569689238
0.0,0.0,0.0,0.0,0.0,8.12700196248798,23.940397994121234,23.997709505986382,24.072997418593896,23.851808057395484,24.108043657118184,23.42194875349206
0.0,0.0,0.0,0.0,0.0,0.0,23.796946109385843,23.911293076172917,23.922510262980335,23.71232090299447,24.01109617880719,24.988988773809353
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.5682054845881686,0.864008288230288,6.105333589458837,7.408414293580958,1.1708181479362256,4.336949554507163,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,7.3727186215934655,4.25433071048353,0.0,5.699670349869662,8.052336545851016,23.596588389819576,22.46759089751534,23.493317744564536,23.78404610061753,22.53566879441027,23.09877626933164
5.235909682857139,0.0,0.0,0.0,0.0,0.0,23.44877420881913,24.033655408695996,24.225560253344113,23.630355376615864,23.723576459363656,24.673456869707106
0.0,0.0,0.0,4.344064233578399,0.0,0.0,24.406337733552455,23.94008626818697,24.081828890733302,23.489334460918016,23.647526925467034,24.511745069664382
0.0,0.0,0.0,0.0,0.0,0.0,24.247251194483734,23.8555893518874,23.939713191185884,24.261253564707776,23.570551424035934,24.352413006943543
0.0,0.0,0.0,0.0,0.0,0.0,24.09803605226568,23.770581483055132,23.799266513155676,24.109181774947842,23.5003821580643,24.195404456681235
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
3.4437616264061335,6.206384611691867,9.303422903670482,0.8416046556306422,1.9261679677955845,3.307021903478512,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
1.023610430922881,0.0,0.0,0.9414782302057145,7.393993501933601,3.369230400571923,22.8994984677636,23.653008292090345,24.2068385924216,22.3189351796171,22.70327301418755,22.86899067593756
3.393473671395013,0.0,0.0,2.476383504315649,0.0,1.3953490640873345,22.987622856423954,23.558098533582296,24.04538549547752,22.408313700509222,24.23821066196761,23.471419481867866
0.0,4.282852099139052,0.0,9.303017454695029,0.0,0.0,23.579258282923448,23.478334779523426,23.892366231661544,22.847376781408542,24.121915176414117,23.633816878249696
1.5394423571669602,0.0,0.0,0.0,0.0,9.396102764153827,23.432512694813415,24.293554744199337,23.744020458193468,24.737760041331445,24.01360139747769,23.49972190877924
0.0,0.0,0.0,0.0,0.0,0.0,23.632856798178157,24.190132279697146,23.605213897536167,24.57018182435753,23.930101659592427,25.316586896623534
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
8.194960782016912,4.901469301059703,5.586011326624676,4.7080553402858065,1.057026715283449,9.584361700003083,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,6.479418021470751,2.727168171333496,5.458263550338543,1.6846176128170642,0.0,23.959531292608222,23.363461241487155,23.377452543539082,23.181573117354855,22.510419666409344,24.269518420425275
0.0,0.0,0.0,0.0,5.60453606543733,0.0,23.804710451520233,24.63343801830889,23.816912179615013,24.200763444575653,22.83009075750924,24.101148646642937
0.0,0.0,0.0,0.0,0.0,0.0,23.6729977957026,24.513240691808775,23.68405164714547,24.04040857328174,23.99702940362519,23.94348959177931
0.0,0.0,0.0,0.0,0.0,0.0,23.542377221981933,24.40431924391036,23.552335554530956,23.892856493346926,23.91376505856915,23.798553559083146
5.972012600055269,0.0,0.08366028746334297,0.0,0.0,0.0,23.4130209463033,24.295921582830513,23.42193408948999,23.747364541170608,23.829757644625037,23.65560039859119
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.93602325873608,3.4358236470743133,0.5116468789562423,3.8926751816883143,7.886201519752102,9.305135081429533,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,3.0116161604397087,4.909381496455779,4.192670681787351,0.0,0.0,23.678651654563517,23.038249809846228,22.245318801386652,22.99965488902303,24.025742083562665,24.207220593800013
0.0,0.0,2.9931072261488434,0.0,0.0,0.0,23.52691930688317,23.606078457799896,23.237069507281618,23.775798527666886,23.92281368755691,24.043666398211048
2.9948095421667595,0.0,0.0,0.0,0.0,0.0,23.390338091478643,23.519945193507997,23.741197294490267,23.633301549295894,23.832938621351406,23.891778279047955
0.0,6.044579593434593,0.0,5.457190937628363,0.0,0.0,23.880923809282148,23.438817522938542,23.599284643884214,23.492628294056562,23.742701164616275,23.747297685663096
0.0,0.0,0.07262964854732434,0.0,0.0,0.0,23.73137013355705,24.621203946634772,23.459187566354743,24.49175942226554,23.652231282410835,23.604645023503124
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
9.84758238460617,0.06665201049302127,4.837697603401663,7.792520691842029,2.044437027369026,6.9140297468636405,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.07620977059197731,0.07235104306763773,0.0,7.51838417965804,0.0,24.3282451874411,22.290665884361104,23.210497405705862,23.869743495539133,22.729515680740764,23.673744715545634
0.0,2.2046004847758685,9.233081811616726,0.0,0.0,0.0,24.160617213850657,22.259122919874276,23.085619454766107,23.721533599244317,24.29648476106429,23.521324389298687
0.0,9.576159053327206,0.0,0.0,0.0,9.427403628174796,23.99585661156595,22.714042367481316,24.911046307247574,23.588844511554953,24.178902786517842,23.384890768459286
0.0,0.0,0.0,9.08166252980481,0.0,0.0,23.83807190296506,24.75735540132707,24.727728919129174,23.457258014050574,24.066543554834954,25.23595671087361
0.0,0.0,0.0,0.0,0.0,0.0,23.700327225620157,24.65145758151001,24.581638579461856,25.216059719177547,23.989052153131787,25.066639275477645
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
3.7814352985995736,5.045220714588546,8.01608833710532,7.635565581899938,1.5613732498768562,2.9673569726996685,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
3.8578481610264292,7.082752705593258,0.0,0.0,6.498403348175823,8.336392891149913,22.974836327720105,23.39535817569291,23.91962333319495,23.834725479430666,22.62232888410617,22.793208549303493
0.0,0.0,0.0,0.0,0.0,0.0,23.677299570592567,24.78496244437798,23.762871198267966,23.675255880169047,23.981467027264756,24.47252537896781
0.0,0.0,0.0,0.0,0.0,0.0,23.545788380312946,24.66811268295888,23.635775492674288,23.53711914660512,23.90231904685869,24.314339515769962
4.626174335936044,0.0,0.0,0.1794601662725448,0.0,0.0,23.41557707315533,24.552099852615132,23.50969760754197,23.400824230722044,23.82220133785547,24.15855437870956
0.0,0.0,5.380431715094324,8.613553866937488,0.0,0.0,24.251438699788064,24.436909032375517,23.384638017606605,23.303785472162954,23.74118653323121,24.00510784964231
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
2.425671391787053,9.507343155671535,1.143776525747534,1.4246826107325972,2.880819163143965,5.722667980940688,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
9.538112980541587,0.0,1.0784886444342212,0.06226692790514021,4.559737714693002,2.554539220902808,22.672353902359404,24.385456446223568,22.386352286452187,22.449024816276815,22.91510012336142,23.4079418020534
0.0,0.0,5.0597813290570794,0.1934102944467564,0.0,0.0,24.6317739188788,24.252359318213855,22.521778878066506,22.339302774962302,23.826482748709054,23.790114260240326
0.0,0.0,0.0,8.464688816781909,0.0,0.0,24.45983532385113,24.14847338573346,23.528960575761612,22.285572094273377,23.730919965757035,23.638065548269697
0.0,0.0,1.4486531919170276,0.0,0.0,2.0360776028384633,24.291060824625898,24.05399789130737,23.395698385217848,24.07364331308211,23.635762975396098,23.49757326246283
0.0,0.0,0.0,0.0,0.0,0.0,24.140794792354512,23.959164808747683,23.566425971646844,23.92736571680411,23.55652216963874,23.78135892177821
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
7.347890408262887,7.088267846987334,6.7424585647077535,4.0938754874761765,2.6540856769616097,8.680291405247356,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.0,0.0,4.472056189749627,4.0458086969663825,0.0,23.770542708521553,23.84868895249466,23.635465729772566,23.044544383552438,22.86479033569767,24.067812670567097
0.0,0.0,0.0,0.0,0.0,0.0,23.62354510328753,23.751507412512463,23.500512989918587,23.867812624861713,23.67587937483576,23.90979884948333
3.675715078887347,0.0,1.1841826133088262,0.0,0.0,0.0,23.486426283200867,23.661772284771796,23.366948016322755,23.721666875073634,23.594584135095953,23.761534440817655
0.0,0.0,7.534272323601417,0.0,0.0,0.0,24.114204930099465,23.571908221161173,23.48256234766665,23.577506887021066,23.512628160879732,23.615340582683185
0.0,5.013289736015034,0.0,6.511669687895579,2.215044028987668,5.849973888019038,23.96039263594631,23.490364384571937,24.910433792406767,23.441649587596388,23.43006482827612,23.473234342580362
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.276330213269241,1.133022140580724,5.833693932292024,5.602365922966354,9.585607563597442,2.788069140873847,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,8.497360591463254,9.414314981319118,3.2252263994753285,0.0,5.592321376250866,23.5314685414981,22.527282255939006,23.432712633371434,23.381101392680417,24.402822499252075,22.75320791354691
3.673044268872534,0.0,0.0,0.0,0.0,0.0,23.382489745301747,24.34756490459921,25.242391655273973,23.92693732902281,24.27491422583517,23.853409687918074
0.0,0.0,0.0,0.0,0.0,0.0,24.024646658991035,24.256701798217243,25.06796249418886,23.78223503583898,24.17988908895732,23.726121359637784
0.0,0.0,0.0,0.0,0.0,0.0,23.88057929253028,24.171784019040764,24.89625783055148,23.645860463013577,24.08480970654152,23.5999023790901
0.0,0.0,0.0,0.0,0.0,2.0131982645857605,23.738419577471088,24.0860961586926,24.72726516953196,23.51104442178153,23.989805627054967,23.47474715077707
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
5.403808389457918,3.2991345388491835,4.032252239779799,7.853232042222507,8.210446952232646,7.436811808217968,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
7.287105018653225,2.2880302694171095,3.99884406501809,0.0,0.0,0.0,23.336801523058963,23.007919927275537,23.03079571438656,23.883288712680358,24.097688751581156,23.790381826962253
0.0,8.71465311280246,0.0,0.0,0.0,0.0,24.728020340124193,23.427528944973815,23.755575570484872,23.73786548807631,23.99614923198523,23.64482800410151
0.0,0.0,0.0,0.0,0.0,0.0,24.558356430708876,25.178039997698065,23.61046043124579,23.606976654091902,23.898854755461954,23.508258314848618
0.0,0.0,8.006893451332486,1.2534649799882769,0.0,9.202920042215727,24.40660770409075,25.05429017791514,23.48257384345332,23.47727173027635,23.81695950240909,23.373225047788665
0.0,0.0,0.0,0.0,0.0,0.0,24.25669864436498,24.931394785271568,25.018945996748535,23.60943407103191,23.734386075925308,25.16412221164869
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
1.8918380451225902,2.855539759151214,2.429139457533024,4.2733014825498215,3.7272206739312486,3.7695799270309758,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
9.616200653753156,3.141705407785298,2.338786688777803,5.805697095490732,0.6065610057565429,4.936642362479535,22.55325115546808,22.90949088818158,22.673127657238762,23.08457584470133,23.10290776043774,22.972191293781968
0.0,0.0,8.324333414133305,0.0,9.827121076433892,0.0,24.54018662444999,23.500673831466205,23.055866495311566,24.180071304637313,23.14704335939755,23.893731144946738
0.0,5.561532379560968,0.0,0.0,0.0,0.0,24.379708807239133,23.418303578225878,24.7053430352186,24.029025530944445,25.165273994368995,23.737772811836326
0.0,0.0,0.0,0.0,0.0,0.0,24.2214649662937,24.527396299301877,24.536192030260302,23.897394514422835,25.03456836472002,23.616440120107985
0.0,0.0,0.0,0.0,0.0,1.132110611813062,24.075487572910838,24.438350376292643,24.379677332967354,23.766783476701523,24.91508169443779,23.49576832860501
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.542815386308734,4.871899287639571,7.661850298843875,9.575543338617344,3.2443962694229054,2.436006116157311,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,7.88013558800489,0.0,0.0,0.576396245055284,2.3662922496758543,23.590923643569052,23.356899964979526,23.84058982269218,24.267550969214735,22.99577407816306,22.674659667011525
6.320368551975022,0.0,0.0,0.0,1.7952724014663834,1.7792883976610185,23.45469709813606,24.9256007063188,23.684587459659497,24.105055977072535,23.048731797437767,23.071261763993537
0.0,0.0,0.0,0.0,9.575523014833223,7.403494112347543,24.648734582942506,24.79407582053995,23.549025181816802,23.946098718466054,23.374492459634688,23.319914909893043
0.0,0.0,7.274252595872052,0.0,0.0,0.0,24.49425857433676,24.67819638635136,23.417969240460597,23.80394595636081,25.30895428651069,24.73780298815098
0.0,0.0,0.0,0.0,0.0,0.0,24.341655110152676,24.57967926678878,24.817996431017715,23.68032830425431,25.190715676147757,24.580897064725978
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
5.370247668134787,3.2150630179734616,0.5094416768089938,6.736878043810285,0.9962625638406164,4.355511958020372,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
3.8694852119375645,7.4197591015750515,6.644220425005272,0.0,6.725112817675813,2.9882631024843165,23.329313841515248,22.989265336658853,22.24482680208607,23.63422066823393,22.496936737142345,23.102917698976572
0.0,0.0,0.0,8.578046267114681,0.0,0.0,24.002733869489322,24.487770356346886,23.61434971421478,23.48188159315415,23.917665022658316,23.590325811041808
0.0,0.0,6.899219506826966,0.0,0.0,0.8695208225324813,23.858659774550546,24.381150437764067,23.481293491802006,25.132752705474157,23.829071138704766,23.45334453251987
0.0,0.0,0.0,0.0,0.0,0.25459117495004513,23.731206369115277,24.274814689959417,24.782797005979393,24.956901694712894,23.754973062918225,23.499008233586537
0.0,0.0,0.0,0.0,0.0,3.4431565353822657,23.604720506458502,24.18096820121496,24.616776858311564,24.783950541680024,23.681219526520856,23.42561397294781
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
4.465509960431493,0.051178823276729624,0.75520146321163,1.7492148058896806,1.277527497564318,6.170209636724646,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
5.645754954126266,9.259230307091567,9.846499558165636,0.8559959693543018,6.808046403086774,0.0,23.127459186168373,22.287232546055233,22.299657894633715,22.52143070125832,22.55934648230684,23.507792140900186
0.0,0.0,0.0,7.916302248246591,0.0,1.77417897150434,24.17770938367766,24.282193301909697,24.37346445748795,22.585050420388114,23.979285688627847,23.35068509037208
0.0,0.0,0.0,0.0,0.0,0.0,24.01989189949687,24.19029525730663,24.21692947384322,24.213071064675265,23.877582417630475,23.598235137224165
0.0,0.0,0.0,0.0,0.0,8.808982497789929,23.87898526729732,24.097801895440554,24.065768022082974,24.062917958342076,23.793921312572905,23.465735362954568
0.0,0.0,0.0,0.0,0.0,0.0,23.739726024742975,24.005067874557646,23.91666812366119,23.914803691342502,23.709748398361146,25.166278600104377
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
1.6987152684098372,4.106536000819387,0.8578628506177832,9.153004417227987,4.708111133747508,7.145228049516618,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
7.8426487403871725,6.30579357972291,3.060316816955939,0.0,4.416525981810949,0.0,22.510163826177976,23.187073861681384,22.32256252079869,24.17327895245067,23.320557087785286,23.725327017577975
0.0,0.0,4.976500505851021,0.0,0.0,0.0,24.124751768589434,24.426108766496373,22.893721844398513,24.006939154013626,24.17301014582915,23.56908928990008
0.0,0.0,0.0,0.0,0.0,1.3183988058689766,23.981361757286667,24.318555232200172,23.84924338399494,23.865489796164677,24.08012138885874,23.42878368956083
0.0,0.0,0.0,0.0,0.0,0.0,23.839630836760367,24.220356435611752,23.707313828551413,23.725755025607434,23.986891168106283,23.57405244524712
0.0,0.0,0.0,0.0,0.0,4.742231714506725,23.69960804589656,24.122085595610702,23.569472604940046,23.58770117185613,23.89580218499018,23.438846537790955
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
1.2686323989359194,3.3745003754883998,0.883528584923079,1.1878045500064172,0.6596536369102557,1.277385482374599,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
3.0039148715607142,6.0932914746838565,8.620504265560806,3.4693883331587316,4.865218482307501,2.7376440648909672,22.414208690618707,23.02464281767105,22.328288763784155,22.396175312050335,22.422246739097815,22.41616157776566
6.038451367447397,0.0,0.0,8.308786335768225,1.1486562922895027,7.631196676038496,22.95455187408154,24.228034106156226,24.122409986323916,23.035840596237815,23.424768789013022,22.89191750720202
0.0,0.0,0.0,0.0,0.0,0.0,24.12621368573863,24.120922462417333,23.96813848970805,24.676159319239293,23.579294854708166,24.414981225737446
0.0,0.0,0.0,0.0,0.0,0.0,23.985819219186325,24.026924027384748,23.829684080606526,24.512346908137825,23.515042415560153,24.256653034187334
0.0,0.0,0.0,0.0,9.91719527056192,0.0,23.846932434816036,23.933003865823583,23.692732533187165,24.35109505436129,23.44933003982148,24.100758748890094
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
0.9951463351903578,7.085481177446082,9.268751390373623,1.0170809367228961,1.3882134346545982,2.1149864995310184,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
5.391262126786201,0.0,0.0,8.111779997002687,1.988624590351744,8.551955028825192,22.353191630459172,23.848070619687846,24.199103083768314,22.358085426080624,22.583906533343573,22.603037468089166
4.386332887782469,0.0,0.0,0.0,4.908670380463121,0.0,23.43374607845263,23.741453423219028,24.037260675026655,24.031144107742048,22.94959285220129,24.356408982396
0.0,0.0,0.0,0.0,0.0,0.0,24.21661094162417,23.648871333790773,23.89335586499463,23.873110887691716,23.948455598754023,24.19493461120634
0.0,0.0,0.0,0.0,0.0,0.0,24.063236550198397,23.572830957987918,23.751081438885368,23.73404084616123,23.8602073348987,24.044789951237412
0.0,1.7019417615456212,0.0,0.0,0.0,0.0,23.912063696738223,23.495967701583982,23.61062720065794,23.596578898168257,23.771673036978004,23.896634286038804
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.74675832890742,0.4537130507709164,8.510079870934215,0.6518002871741502,9.699608075345536,2.493131370778455,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,7.560608998654127,0.0,1.4866212371716303,0.0,3.3267051421251903,23.63642504363028,22.376550678341776,24.029837033758433,22.276588215351207,24.428118019716102,22.68740479577644
2.8365939674633633,0.0,0.0,1.7111947311939768,0.0,3.7228792648427147,23.47425263223318,24.016113390275628,23.86084298995529,22.50958269389168,24.288410529012218,23.30589654074487
0.0,0.0,0.0,2.954817530336565,0.0,0.0,23.9213843077574,23.92497239808952,23.715066953183708,22.779031425084963,24.17382763852152,23.963003836028722
0.0,0.0,0.0,4.290627271614305,0.0,0.0,23.768881623269337,23.838236001478077,23.57780355322887,23.307747524028297,24.06978725531108,23.819291399396352
0.0,0.0,8.610459338670779,0.0,0.0,0.0,23.624033527042585,23.750928396696963,23.442194314037486,24.081304944998198,23.971483694623466,23.677310609274905
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
0.9774963123441194,5.337126008317453,8.187706453334329,0.18280070081830968,8.7070984720184,4.080021688367401,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
